,marca,nombre,version,link_contacto,nombre_contacto,ubicacion,segmento,ano,combustible,kilometraje,precio,permuta_por_menor,permuta_por_mayor,ultima_actualizacion,provincia,visitas,equipamiento,comentarios_vendedor,day,Volante regulable,Faros regulables desde el interior,Sistema de frenado automático,Caja automática,Butacas calefaccionadas,GPS,Espejo central antideslumbrante,Frenos ABS,No Especificado,Butacas de cuero,Motor Turbo,Anclaje de asientos infantiles (Isofix),Dirección asistida,Comandos en el volante / satelital,Sensor de luz,Llantas de Aleación,Computadora de abordo,Frenos de disco en las cuatro ruedas,Control de estabilidad (ESP),Airbags,Sensor de estacionamiento,Volante de cuero,Sensor de lluvia,Entrada USB / Auxiliar,Espejos exteriores retractiles eléctricos,Sistema de alerta de ángulo muerto,Faros direccionales,Rueda de auxilio de igual medida,Espejos eléctricos,Traba para niños,Reproduce CD / DVD,Aire acondicionado,Alarma,Control de velocidad crucero,Cierre centralizado,Camara de estacionamiento trasera,Sistema de sonido de alto rendimiento,Techo panoramico o corredizo,Vidrios eléctricos,Asistente de arranque en pendientes,Doble tracción / 4x4,Control de tracción,Butacas eléctricas,Cierre de puertas y encendido sin llave,Control de presion de neumáticos,Climatizador automático,Limpia/lava faros,Bluetooth,Faros antiniebla,Faros de Xenon,Estacionamiento automático
29,Chevrolet,Chevrolet Cruze, II LTZ 1.4T 5ptas 153cv,,Raúl Carrizo,"San Juan, Capital",Autos Usados,2019,Nafta,41000 Km,$ 3.880.000,SI,SI,Antes de Ayer,San Juan,40,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Faros antiniebla, Techo panoramico o corredizo, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
30,Chevrolet,Chevrolet Prisma, LS 1.4 MT JOY+ 98cv (L17),https://www.automotoresmotul.com.ar/,Automotores Motul ,"Mendoza, Godoy Cruz",Autos Usados,2018,Nafta,62300 Km,$ 2.690.000,SI,SI,Ayer,Mendoza,36,"Aire acondicionado, Dirección asistida, Vidrios eléctricos, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth","***AUTOMOTORES MOTUL***Tenemos 9 años de presencia en el mercado automotriz, contamos con un stock de más de 150 vehículos distribuidos en 2 puntos de venta.Nuestro objetivo es ofrecerte una transparente y excelente experiencia de compra segura de principio a fin. Contamos con:• Financiación hasta el 50% sólo con DNI.• Asesores profesionales que sabrán interpretar su necesidad.• Gestoría Automotor integral.• Aseguramos tu auto con los mejores precios, coberturas y compañías.***Dejanos tu usado y llévate un seminuevo***Esperamos tu consulta o tu visita por nuestras agencias.",2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,Chevrolet,Chevrolet Cruze, II LT 1.4T 4ptas 153cv,https://www.automotoresmotul.com.ar/,Automotores Motul ,"Mendoza, Godoy Cruz",Autos Usados,2017,Nafta,68500 Km,$ 3.850.000,SI,SI,Ayer,Mendoza,70,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","***AUTOMOTORES MOTUL***Tenemos 9 años de presencia en el mercado automotriz, contamos con un stock de más de 150 vehículos distribuidos en 2 puntos de venta.Nuestro objetivo es ofrecerte una transparente y excelente experiencia de compra segura de principio a fin. Contamos con:• Financiación hasta el 50% sólo con DNI.• Asesores profesionales que sabrán interpretar su necesidad.• Gestoría Automotor integral.• Aseguramos tu auto con los mejores precios, coberturas y compañías.***Dejanos tu usado y llévate un seminuevo***Esperamos tu consulta o tu visita por nuestras agencias.",2022-06-11,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
32,Chevrolet,Chevrolet Cruze, II LTZ 1.4T AT 4ptas 153cv,https://www.automotoresmotul.com.ar/,Automotores Motul ,"Mendoza, Godoy Cruz",Autos Usados,2016,Nafta,104300 Km,$ 3.950.000,SI,SI,Ayer,Mendoza,60,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros direccionales, Techo panoramico o corredizo, Caja automática, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","***AUTOMOTORES MOTUL***Tenemos 9 años de presencia en el mercado automotriz, contamos con un stock de más de 150 vehículos distribuidos en 2 puntos de venta.Nuestro objetivo es ofrecerte una transparente y excelente experiencia de compra segura de principio a fin. Contamos con:• Financiación hasta el 50% sólo con DNI.• Asesores profesionales que sabrán interpretar su necesidad.• Gestoría Automotor integral.• Aseguramos tu auto con los mejores precios, coberturas y compañías.***Dejanos tu usado y llévate un seminuevo***Esperamos tu consulta o tu visita por nuestras agencias.",2022-06-11,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
33,Chevrolet,Chevrolet Prisma, LT 1.4 MT (L17),https://www.automotoresmotul.com.ar/,Automotores Motul ,"Mendoza, Godoy Cruz",Autos Usados,2017,Nafta,63100 Km,$ 2.600.000,SI,SI,Ayer,Mendoza,49,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth","***AUTOMOTORES MOTUL***Tenemos 9 años de presencia en el mercado automotriz, contamos con un stock de más de 150 vehículos distribuidos en 2 puntos de venta.Nuestro objetivo es ofrecerte una transparente y excelente experiencia de compra segura de principio a fin. Contamos con:• Financiación hasta el 50% sólo con DNI.• Asesores profesionales que sabrán interpretar su necesidad.• Gestoría Automotor integral.• Aseguramos tu auto con los mejores precios, coberturas y compañías.***Dejanos tu usado y llévate un seminuevo***Esperamos tu consulta o tu visita por nuestras agencias.",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,Chevrolet,Chevrolet Captiva, LT 2.4 (L17),,Autotei,"Córdoba, Capital",Autos Usados,2017,GNC,68000 Km,$ 4.670.000,SI,NO,Ayer,Córdoba,30,No Especificado,Ninguno,2022-06-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Chevrolet,Chevrolet Tracker, LTZ 1.8 AT 4x4 Premier (L17),,Tablada Motors,"Córdoba, Capital",Autos Usados,2017,Nafta,28000 Km,$ 4.000.000,SI,SI,Ayer,Córdoba,17,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros de Xenon, Caja automática, Doble tracción / 4x4, Sensor de estacionamiento, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0
36,Chevrolet,Chevrolet Prisma, LT 1.4 MT 98cv (L13),,Porta Nuova Automotores,"Mendoza, Guaymallén",Autos Usados,2016,Nafta,72000 Km,$ 2.350.000,SI,SI,Antes de Ayer,Mendoza,14,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital","•Mendocino.•IMPECABLE. •Full.•Documentación al día. Listo para transferir.•Recibimos menor. •Financiación cuotas FIJAS, hasta el 40% del valor del vehículo. •PORTA NUOVA AUTOMOTORES. ",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37,Chevrolet,Chevrolet Onix, LT 1.2 Tech (L19),,Ricardo,"Mendoza, Capital",Autos Usados,2020,Nafta,13000 Km,$ 3.250.000,NO,SI,Hace 3 días,Mendoza,32,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Camara de estacionamiento trasera, Sensor de luz, Alarma, Frenos ABS, Airbags, Control de tracción, Control de estabilidad (ESP), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0
38,Chevrolet,Chevrolet Spin, LTZ 1.8 5AS 105cv,,Sebastián,"Buenos Aires, San Isidro",Autos Usados,2016,GNC,105000 Km,$ 2.490.000,NO,NO,Hace 3 días,Buenos Aires,10,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Vendo Chevrolet Spin LTZ 5 As. 2016 en Excelente estado. GNC 5° Gen. Titular al día. VTV y Oblea abril 2023. Cambio de correa y aceite reciente. Neumáticos en muy buen estado. Lista para salir a la ruta! Oportunidad por viaje. No tomo permutas.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
39,Chevrolet,Chevrolet Onix, LTZ 1.4 (L17),,Gabriel,"Mendoza, Luján De Cuyo",Autos Usados,2018,Nafta,74000 Km,$ 2.700.000,NO,NO,Hoy,Mendoza,109,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Rueda de auxilio de igual medida, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Auto en impecable estado cubiertas al 70 % distribucion realizada a los 50 km, pintura en muy bien estado tapizados de cuero en exelente estado sin desgaste Servis realizado hace 1000 km El precio es de contado ",2022-06-11,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
40,Chevrolet,Chevrolet Tracker, 1.2t MT5,,Gastón,"Mendoza, Capital",Autos Usados,2021,Nafta,11000 Km,U$ 22.000,NO,NO,Antes de Ayer,Mendoza,249,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros direccionales, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, GPS",Impecable lista para transferir permuto por vehículo por la mitad del valor de la misma Contado charlable,2022-06-11,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
41,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Horacio,"Mendoza, Capital",Autos Usados,2014,Nafta,125000 Km,$ 1.950.000,SI,NO,Hoy,Mendoza,92,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Excelente estado . Versiòn full . Permuto menor .,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
42,Chevrolet,Chevrolet Prisma, LTZ 1.4 AT 98cv (L13),,Lucas,"Mendoza, Capital",Autos Usados,2015,Nafta,72000 Km,$ 2.100.000,SI,NO,Hoy,Mendoza,177,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Caja automática, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
43,Chevrolet,Chevrolet Sonic, LTZ 1.6 MT 4ptas 115cv (L15),,Miguel,"Mendoza, Guaymallén",Autos Usados,2017,Nafta,48000 Km,$ 2.390.000,SI,SI,Hoy,Mendoza,232,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Techo panoramico o corredizo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Impecable!!Coordinamos la hora y te espero,2022-06-11,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
44,Chevrolet,Chevrolet Cruze, II LTZ+ 1.4T AT 4ptas Plus 153cv,,Beatriz,"Mendoza, Guaymallén",Autos Usados,2018,Nafta,44000 Km,$ 3.700.000,NO,NO,Hace 4 días,Mendoza,33,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Butacas eléctricas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros de Xenon, Faros direccionales, Techo panoramico o corredizo, Caja automática, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Estacionamiento automático, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Sistema de alerta de ángulo muerto, Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","En perfecto estado, única mano. Uso citadino.",2022-06-11,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
45,Chevrolet,Chevrolet Onix, LT 1.4 98cv,http://www.vianorteautomotores.com.ar/,Vía Norte Autos ,"Mendoza, Guaymallén",Autos Usados,2016,Nafta,51000 Km,$ 2.450.000,SI,SI,Hoy,Mendoza,30,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Alarma, Frenos ABS, Airbags, Traba para niños, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,Chevrolet,Chevrolet Onix, LTZ 1.4 (L17),,Automotors (Suc. Castro Barros),"Córdoba, Capital",Autos Usados,2017,GNC,79000 Km,$ 2.650.000,SI,SI,Ayer,Córdoba,18,No Especificado,Ninguno,2022-06-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Chevrolet,Chevrolet Cruze, II LTZ 1.4T 5ptas 153cv,,Autocars Berissense,"Buenos Aires, La Plata",Autos Usados,2019,Nafta,22000 Km,$ 4.290.000,SI,SI,Hace 4 días,Buenos Aires,31,No Especificado,Ninguno,2022-06-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Chevrolet,Chevrolet Prisma, LS 1.4 MT JOY+ 98cv (L17),,Automotors (Suc. Castro Barros),"Córdoba, Capital",Autos Usados,2017,GNC,115000 Km,$ 1.950.000,SI,SI,Ayer,Córdoba,23,"Aire acondicionado, Dirección asistida, Vidrios eléctricos, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",CHEROLET PRISMA JOY + 1.4 C/GNC 2017¡¡MUY BUEN ESTADO!!¡¡115000KM UNICA MANO!!GNC 5TA GENERACIONRECIBIMOS SU USADO ¡¡FINANCIACIÓN SOLO CON DNI!! CONSULTE NUESTRA TASA FIJA DEL 31% ANUAL!!!,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49,Chevrolet,Chevrolet Onix, JOY+ 1.4 LS 98cv (L17),,BL Centro de usados,"Córdoba, Capital",Autos Usados,2019,Nafta,32000 Km,$ 2.500.000,SI,SI,Ayer,Córdoba,17,"Aire acondicionado, Dirección asistida, Vidrios eléctricos, Frenos ABS, Airbags, Entrada USB / Auxiliar","| BL AUTOMOTORES |Modelo: Chevrolet OnixVersión: Joy LSAño: 2019Km: 32.000Motor y combustible: 1.4 NaftaEquipamiento: Aire acondicionado, dirección, levanta cristales, frenos abs y airbags_____________________________ RECIBIMOS TU VEHICULO-Nos encontramos en Córdoba Capital .-Financiación, cuota fija y en pesos o créditos UVA con entrega inmediata, solo con DNI .-Sistema llave por llave .____________________________________¡ Comunícate con nosotros para coordinar una visita !",2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,Chevrolet,Chevrolet Tracker, LTZ+ 1.8 AT 4x4,,FP Autos,"Mendoza, Godoy Cruz",Autos Usados,2017,Nafta,38000 Km,$ 4.190.000,SI,NO,Ayer,Mendoza,70,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Butacas eléctricas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Techo panoramico o corredizo, Caja automática, Doble tracción / 4x4, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Sistema de frenado automático, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Única mano, cubiertas nuevas.",2022-06-11,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
51,Chevrolet,Chevrolet Tracker, LTZ 1.8 AT 4x4,,Gaston,"Buenos Aires, General Pueyrredón",Autos Usados,2017,Nafta,45000 Km,$ 4.100.000,NO,NO,Hace 4 días,Buenos Aires,4,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Butacas eléctricas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Techo panoramico o corredizo, Caja automática, Doble tracción / 4x4, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Modelo 2017La versión más full de todas con 45.000kmGomas nuevasVtV 2023AutomaticaNO ACEPTA PERMUTAS NO FINANCIO,2022-06-11,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
52,Chevrolet,Chevrolet Tracker, LTZ 1.8 AT 4x2,,Giménez Automotores,"Mendoza, Luján De Cuyo",Autos Usados,2015,Nafta,82000 Km,$ 3.250.000,SI,SI,Hoy,Mendoza,107,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Caja automática, Doble tracción / 4x4, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Control de tracción, Control de estabilidad (ESP), Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital","Impecable estado, Caja Automática, Único dueño de fabrica, 82.000 kms. Permuto menor / mayor.Financio en cuotas fijas con la mejor tasa del mercado.",2022-06-11,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
53,Chevrolet,Chevrolet Onix, LT 1.4 98cv,,ITAL CAR,"Mendoza, Guaymallén",Autos Usados,2014,Nafta,70000 Km,$ 1.950.000,SI,NO,Ayer,Mendoza,132,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth","ITAL CAR AUTOMOTORESPERMUTAMOSFINANCIAMOS CUOTAS FIJAS EN PESOSVehiculo en excelente condiciones¡¡El vehículo se encuentra disposición del cliente tanto para probarlo como para que sea revisado por su mecánico de confianza.Nos encargamos de realizar TODOS los trámites de ESCRIBANIA, GESTORIA Y VERIFICACIÓN del mismo.Atención personalizada, ATENDIDA POR SUS PROPIOS DUEÑOS.Somos ITAL CAR Autos, una empresa con más de 28 años de trayectoria. Contamos con amplio stock de vehículos usados multimarca. Nuestros autos cuentan todos con informe de dominioAdemás tenemos las mejores financiaciones del mercado y tomamos tu vehículo al mejor precio.",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
